molfrac,T
0.5998,298.15
0.5004,298.15
0.4996,298.15
0.6012,298.15
0.3988,298.15
0.7027,298.15
0.2973,298.15
0.8005,298.15
0.1995,298.15
0.9015,298.15
0.0985,298.15
0.109,303.15
0.891,303.15
0.1994,303.15
0.8006,303.15
0.2958,303.15
0.7042,303.15
0.4002,303.15
0.5998,303.15
0.5004,303.15
0.4996,303.15
0.6012,303.15
0.3988,303.15
0.7027,303.15
0.2973,303.15
0.8005,303.15
0.1995,303.15
0.9015,303.15
0.0985,303.15
0.109,308.15
0.891,308.15
0.1994,308.15
0.8006,308.15
0.2958,308.15
0.7042,308.15
0.4002,308.15
0.5998,308.15
0.5004,308.15
0.4996,308.15
0.6012,308.15
0.3988,308.15
0.7027,308.15
0.2973,308.15
0.8005,308.15
0.1995,308.15
0.9015,308.15
0.0985,308.15
0.8638,298.15
0.1362,298.15
0.7502,298.15
0.2498,298.15
0.6953,298.15
0.3047,298.15
0.5891,298.15
0.4109,298.15
0.4793,298.15
0.5207,298.15
0.4166,298.15
0.5834,298.15
0.2886,298.15
0.7114,298.15
0.2076,298.15
0.7924,298.15
0.1169,298.15
0.8831,298.15
0.8638,303.15
0.1362,303.15
0.7502,303.15
0.2498,303.15
0.6953,303.15
0.3047,303.15
0.5891,303.15
0.4109,303.15
0.4793,303.15
0.5207,303.15
0.4166,303.15
0.5834,303.15
0.2886,303.15
0.7114,303.15
0.2076,303.15
0.7924,303.15
0.1169,303.15
0.8831,303.15
0.8638,308.15
0.1362,308.15
0.7502,308.15
0.2498,308.15
0.6953,308.15
0.3047,308.15
0.5891,308.15
0.4109,308.15
0.4793,308.15
0.5207,308.15
0.4166,308.15
0.5834,308.15
0.2886,308.15
0.7114,308.15
0.2076,308.15
0.7924,308.15
0.1169,308.15
0.8831,308.15
0.8638,313.15
0.1362,313.15
0.7502,313.15
0.2498,313.15
0.6953,313.15
0.3047,313.15
0.5891,313.15
0.4109,313.15
0.4793,313.15
0.5207,313.15
0.4166,313.15
0.5834,313.15
0.2886,313.15
0.7114,313.15
0.2076,313.15
0.7924,313.15
0.1169,313.15
0.8831,313.15
0.1,298.15
0.9,298.15
0.2004,298.15
0.7996,298.15
0.2999,298.15
0.7001,298.15
0.4,298.15
0.6,298.15
0.4997,298.15
0.5003,298.15
0.6,298.15
0.4,298.15
0.7003,298.15
0.2997,298.15
0.8,298.15
0.2,298.15
0.8999,298.15
0.1001,298.15
0.1,303.15
0.9,303.15
0.2004,303.15
0.7996,303.15
0.2999,303.15
0.7001,303.15
0.4,303.15
0.6,303.15
0.4997,303.15
0.5003,303.15
0.6,303.15
0.4,303.15
0.7003,303.15
0.2997,303.15
0.8,303.15
0.2,303.15
0.8999,303.15
0.1001,303.15
0.1,308.15
0.9,308.15
0.2004,308.15
0.7996,308.15
0.2999,308.15
0.7001,308.15
0.4,308.15
0.6,308.15
0.4997,308.15
0.5003,308.15
0.6,308.15
0.4,308.15
0.7003,308.15
0.2997,308.15
0.8,308.15
0.2,308.15
0.8999,308.15
0.1001,308.15
0.9077,288.15
0.0923,288.15
0.8208,288.15
0.1792,288.15
0.7236,288.15
0.2764,288.15
0.6281,288.15
0.3719,288.15
0.5265,288.15
0.4735,288.15
0.3932,288.15
0.6068,288.15
0.2964,288.15
0.7036,288.15
0.192,288.15
0.808,288.15
0.1011,288.15
0.8989,288.15
0.9077,293.15
0.0923,293.15
0.8208,293.15
0.1792,293.15
0.7236,293.15
0.2764,293.15
0.6281,293.15
0.3719,293.15
0.5265,293.15
0.4735,293.15
0.3932,293.15
0.6068,293.15
0.2964,293.15
0.7036,293.15
0.192,293.15
0.808,293.15
0.1011,293.15
0.8989,293.15
0.9077,298.15
0.0923,298.15
0.8208,298.15
0.1792,298.15
0.7236,298.15
0.2764,298.15
0.6281,298.15
0.3719,298.15
0.5265,298.15
0.4735,298.15
0.3932,298.15
0.6068,298.15
0.2964,298.15
0.7036,298.15
0.192,298.15
0.808,298.15
0.1011,298.15
0.8989,298.15
0.1034,303
0.8966,303
0.2113,303
0.7887,303
0.3332,303
0.6668,303
0.409,303
0.591,303
0.5093,303
0.4907,303
0.6337,303
0.3663,303
0.7569,303
0.2431,303
0.879,303
0.121,303
0.1034,308
0.8966,308
0.2113,308
0.7887,308
0.3332,308
0.6668,308
0.409,308
0.591,308
0.5093,308
0.4907,308
0.6337,308
0.3663,308
0.7569,308
0.2431,308
0.879,308
0.121,308
0.1034,313
0.8966,313
0.2113,313
0.7887,313
0.3332,313
0.6668,313
0.409,313
0.591,313
0.5093,313
0.4907,313
0.6337,313
0.3663,313
0.7569,313
0.2431,313
0.879,313
0.121,313
0.8952,288.15
0.1048,288.15
0.7976,288.15
0.2024,288.15
0.6985,288.15
0.3015,288.15
0.6031,288.15
0.3969,288.15
0.5088,288.15
0.4912,288.15
0.3945,288.15
0.6055,288.15
0.2885,288.15
0.7115,288.15
0.2005,288.15
0.7995,288.15
0.095,288.15
0.905,288.15
0.8952,293.15
0.1048,293.15
0.7976,293.15
0.2024,293.15
0.6985,293.15
0.3015,293.15
0.6031,293.15
0.3969,293.15
0.5088,293.15
0.4912,293.15
0.3945,293.15
0.6055,293.15
0.2885,293.15
0.7115,293.15
0.2005,293.15
0.7995,293.15
0.095,293.15
0.905,293.15
0.8952,298.15
0.1048,298.15
0.7976,298.15
0.2024,298.15
0.6985,298.15
0.3015,298.15
0.6031,298.15
0.3969,298.15
0.5088,298.15
0.4912,298.15
0.3945,298.15
0.6055,298.15
0.2885,298.15
0.7115,298.15
0.2005,298.15
0.7995,298.15
0.095,298.15
0.905,298.15
0.045,293.145
0.955,293.145
0.005,298.144
0.995,298.144
0.009,298.144
0.991,298.144
0.045,298.144
0.955,298.144
0.005,303.143
0.995,303.143
0.009,303.143
0.991,303.143
0.045,303.143
0.955,303.143
0.005,313.14
0.995,313.14
0.009,313.14
0.991,313.14
0.045,313.14
0.955,313.14
0.005,323.137
0.995,323.137
0.009,323.137
0.991,323.137
0.045,323.137
0.955,323.137
0.005,333.134
0.995,333.134
0.009,333.134
0.991,333.134
0.045,333.134
0.955,333.134
0.005,343.132
0.995,343.132
0.009,343.132
0.991,343.132
0.045,343.132
0.955,343.132
0.005,288.147
0.995,288.147
0.009,288.147
0.991,288.147
0.045,288.147
0.955,288.147
0.005,293.145
0.995,293.145
0.009,293.145
0.991,293.145
0.1051,303.15
0.8949,303.15
0.2045,303.15
0.7955,303.15
0.3213,303.15
0.6787,303.15
0.4131,303.15
0.5869,303.15
0.4921,303.15
0.5079,303.15
0.6214,303.15
0.3786,303.15
0.6673,303.15
0.3327,303.15
0.769,303.15
0.231,303.15
0.9218,303.15
0.0782,303.15
0.1051,308.15
0.8949,308.15
0.2045,308.15
0.7955,308.15
0.3213,308.15
0.6787,308.15
0.4131,308.15
0.5869,308.15
0.4921,308.15
0.5079,308.15
0.6214,308.15
0.3786,308.15
0.6673,308.15
0.3327,308.15
0.769,308.15
0.231,308.15
0.9218,308.15
0.0782,308.15
0.1051,313.15
0.8949,313.15
0.2045,313.15
0.7955,313.15
0.3213,313.15
0.6787,313.15
0.4131,313.15
0.5869,313.15
0.4921,313.15
0.5079,313.15
0.6214,313.15
0.3786,313.15
0.6673,313.15
0.3327,313.15
0.769,313.15
0.231,313.15
0.9218,313.15
0.0782,313.15
0.4974,303
0.5026,303
0.6272,303
0.3728,303
0.7094,303
0.2906,303
0.8023,303
0.1977,303
0.897,303
0.103,303
0.0991,308
0.9009,308
0.2405,308
0.7595,308
0.3585,308
0.6415,308
0.4974,308
0.5026,308
0.6272,308
0.3728,308
0.7094,308
0.2906,308
0.8023,308
0.1977,308
0.0991,313
0.9009,313
0.2405,313
0.7595,313
0.3585,313
0.6415,313
0.4974,313
0.5026,313
0.6272,313
0.3728,313
0.7094,313
0.2906,313
0.8023,313
0.1977,313
0.897,313
0.103,313
0.0854,303.15
0.9146,303.15
0.1569,303.15
0.8431,303.15
0.2408,303.15
0.7592,303.15
0.4349,303.15
0.5651,303.15
0.5335,303.15
0.4665,303.15
0.6304,303.15
0.3696,303.15
0.7155,303.15
0.2845,303.15
0.8439,303.15
0.1561,303.15
0.9059,303.15
0.0941,303.15
0.0854,308.15
0.9146,308.15
0.1569,308.15
0.8431,308.15
0.2408,308.15
0.7592,308.15
0.4349,308.15
0.5651,308.15
0.5335,308.15
0.4665,308.15
0.6304,308.15
0.3696,308.15
0.7155,308.15
0.2845,308.15
0.8439,308.15
0.1561,308.15
0.9059,308.15
0.0941,308.15
0.1072,303.15
0.8928,303.15
0.2174,303.15
0.7826,303.15
0.2995,303.15
0.7005,303.15
0.4082,303.15
0.5918,303.15
0.5248,303.15
0.4752,303.15
0.5951,303.15
0.4049,303.15
0.6992,303.15
0.3008,303.15
0.7547,303.15
0.2453,303.15
0.9108,303.15
0.0892,303.15
0.1072,308.15
0.8928,308.15
0.2174,308.15
0.7826,308.15
0.2995,308.15
0.7005,308.15
0.4082,308.15
0.5918,308.15
0.5248,308.15
0.4752,308.15
0.5951,308.15
0.4049,308.15
0.6992,308.15
0.3008,308.15
0.7547,308.15
0.2453,308.15
0.9108,308.15
0.0892,308.15
0.1072,313.15
0.8928,313.15
0.2174,313.15
0.7826,313.15
0.2995,313.15
0.7005,313.15
0.4082,313.15
0.5918,313.15
0.5248,313.15
0.4752,313.15
0.5951,313.15
0.4049,313.15
0.6992,313.15
0.3008,313.15
0.7547,313.15
0.2453,313.15
0.9108,313.15
0.0892,313.15
0.2,298.136
0.8,298.136
0.2,308.132
0.8,308.132
0.2,318.128
0.8,318.128
0.2,323.127
0.8,323.127
0.8473,303.143
0.1527,303.143
0.6835,303.143
0.3165,303.143
0.5826,303.143
0.4174,303.143
0.4515,303.143
0.5485,303.143
0.3431,303.143
0.6569,303.143
0.2141,303.143
0.7859,303.143
0.0855,303.143
0.9145,303.143
0.566,303.15
0.434,303.15
0.4651,303.15
0.5349,303.15
0.367,303.15
0.633,303.15
0.2715,303.15
0.7285,303.15
0.1786,303.15
0.8214,303.15
0.0881,303.15
0.9119,303.15
0.8867,303.15
0.1133,303.15
0.7767,303.15
0.2233,303.15
0.6698,303.15
0.3302,303.15
0.9359,308.15
0.0641,308.15
0.8745,308.15
0.1255,308.15
0.7717,308.15
0.2283,308.15
0.6725,308.15
0.3275,308.15
0.5848,308.15
0.4152,308.15
0.4883,308.15
0.5117,308.15
0.4058,308.15
0.5942,308.15
0.3354,308.15
0.6646,308.15
0.2594,308.15
0.7406,308.15
0.1875,308.15
0.8125,308.15
0.1255,308.15
0.8745,308.15
0.0612,308.15
0.9388,308.15
0.0744,298.15
0.9256,298.15
0.1531,298.15
0.8469,298.15
0.2366,298.15
0.7634,298.15
0.3252,298.15
0.6748,298.15
0.4196,298.15
0.5804,298.15
0.5203,298.15
0.4797,298.15
0.6278,298.15
0.3722,298.15
0.7431,298.15
0.2569,298.15
0.0744,303.15
0.9256,303.15
0.1531,303.15
0.8469,303.15
0.2366,303.15
0.7634,303.15
0.3252,303.15
0.6748,303.15
0.4196,303.15
0.5804,303.15
0.5203,303.15
0.4797,303.15
0.6278,303.15
0.3722,303.15
0.7431,303.15
0.2569,303.15
0.0744,308.15
0.9256,308.15
0.1531,308.15
0.8469,308.15
0.2366,308.15
0.7634,308.15
0.3252,308.15
0.6748,308.15
0.4196,308.15
0.5804,308.15
0.5203,308.15
0.4797,308.15
0.6278,308.15
0.3722,308.15
0.7431,308.15
0.2569,308.15
0.8668,308.15
0.1332,308.15
0.0744,313.15
0.9256,313.15
0.1531,313.15
0.8469,313.15
0.2366,313.15
0.7634,313.15
0.3252,313.15
0.6748,313.15
0.4196,313.15
0.5804,313.15
0.5203,313.15
0.4797,313.15
0.6278,313.15
0.3722,313.15
0.7431,313.15
0.2569,313.15
0.8668,313.15
0.1332,313.15
0.0799,298.15
0.9201,298.15
0.1596,298.15
0.8404,298.15
0.2399,298.15
0.7601,298.15
0.3202,298.15
0.6798,298.15
0.399,298.15
0.601,298.15
0.48,298.15
0.52,298.15
0.5598,298.15
0.4402,298.15
0.6388,298.15
0.3612,298.15
0.7189,298.15
0.2811,298.15
0.7995,298.15
0.2005,298.15
0.88,298.15
0.12,298.15
0.9601,298.15
0.0399,298.15
0.0799,298.15
0.9201,298.15
0.1607,298.15
0.8393,298.15
0.239,298.15
0.761,298.15
0.3199,298.15
0.6801,298.15
0.3995,298.15
0.6005,298.15
0.4799,298.15
0.5201,298.15
0.5597,298.15
0.4403,298.15
0.6396,298.15
0.3604,298.15
0.7205,298.15
0.2795,298.15
0.8005,298.15
0.1995,298.15
0.88,298.15
0.12,298.15
0.9594,298.15
0.0406,298.15
0.1003,303.15
0.8997,303.15
0.2,303.15
0.8,303.15
0.301,303.15
0.699,303.15
0.3991,303.15
0.6009,303.15
0.5001,303.15
0.4999,303.15
0.6,303.15
0.4,303.15
0.7008,303.15
0.2992,303.15
0.8001,303.15
0.1999,303.15
0.8997,303.15
0.1003,303.15
0.1003,308.15
0.8997,308.15
0.2,308.15
0.8,308.15
0.301,308.15
0.699,308.15
0.3991,308.15
0.6009,308.15
0.5001,308.15
0.4999,308.15
0.6,308.15
0.4,308.15
0.7008,308.15
0.2992,308.15
0.8001,308.15
0.1999,308.15
0.8997,308.15
0.1003,308.15
0.1003,313.15
0.8997,313.15
0.2,313.15
0.8,313.15
0.301,313.15
0.699,313.15
0.3991,313.15
0.6009,313.15
0.5001,313.15
0.4999,313.15
0.6,313.15
0.4,313.15
0.7008,313.15
0.2992,313.15
0.8001,313.15
0.1999,313.15
0.8997,313.15
0.1003,313.15
0.1003,318.15
0.8997,318.15
0.2,318.15
0.8,318.15
0.301,318.15
0.699,318.15
0.3991,318.15
0.6009,318.15
0.5001,318.15
0.4999,318.15
0.6,318.15
0.4,318.15
0.7008,318.15
0.2992,318.15
0.8001,318.15
0.1999,318.15
0.1003,323.15
0.8997,323.15
0.2,323.15
0.8,323.15
0.301,323.15
0.699,323.15
0.3991,323.15
0.6009,323.15
0.5001,323.15
0.4999,323.15
0.6,323.15
0.4,323.15
0.7008,323.15
0.2992,323.15
0.8001,323.15
0.1999,323.15
0.8352,293.15
0.1648,293.15
0.8166,293.15
0.1834,293.15
0.7021,293.15
0.2979,293.15
0.5279,293.15
0.4721,293.15
0.4497,293.15
0.5503,293.15
0.3745,293.15
0.6255,293.15
0.3112,293.15
0.6888,293.15
0.2444,293.15
0.7556,293.15
0.2071,293.15
0.7929,293.15
0.1781,293.15
0.8219,293.15
0.1211,293.15
0.8789,293.15
0.0887,293.15
0.9113,293.15
0.1053,293.15
0.8947,293.15
0.2063,293.15
0.7937,293.15
0.2998,293.15
0.7002,293.15
0.4022,293.15
0.5978,293.15
0.4995,293.15
0.5005,293.15
0.6003,293.15
0.3997,293.15
0.6939,293.15
0.3061,293.15
0.8082,293.15
0.1918,293.15
0.9002,293.15
0.0998,293.15
0.901,288.15
0.099,288.15
0.807,288.15
0.193,288.15
0.6888,288.15
0.3112,288.15
0.6051,288.15
0.3949,288.15
0.4996,288.15
0.5004,288.15
0.4003,288.15
0.5997,288.15
0.3068,288.15
0.6932,288.15
0.1974,288.15
0.8026,288.15
0.0954,288.15
0.9046,288.15
0.9012,293.15
0.0988,293.15
0.8073,293.15
0.1927,293.15
0.6892,293.15
0.3108,293.15
0.6056,293.15
0.3944,293.15
0.5,293.15
0.5,293.15
0.4008,293.15
0.5992,293.15
0.3073,293.15
0.6927,293.15
0.1977,293.15
0.8023,293.15
0.0955,293.15
0.9045,293.15
0.901,298.15
0.099,298.15
0.8071,298.15
0.1929,298.15
0.6889,298.15
0.3111,298.15
0.6052,298.15
0.3948,298.15
0.4997,298.15
0.5003,298.15
0.4004,298.15
0.5996,298.15
0.307,298.15
0.693,298.15
0.1975,298.15
0.8025,298.15
0.0954,298.15
0.9046,298.15
0.9011,303.15
0.0989,303.15
0.8073,303.15
0.1927,303.15
0.6892,303.15
0.3108,303.15
0.6055,303.15
0.3945,303.15
0.5,303.15
0.5,303.15
0.4007,303.15
0.5993,303.15
0.3072,303.15
0.6928,303.15
0.1977,303.15
0.8023,303.15
0.9012,308.15
0.0988,308.15
0.8074,308.15
0.1926,308.15
0.6894,308.15
0.3106,308.15
0.6058,308.15
0.3942,308.15
0.5003,308.15
0.4997,308.15
0.401,308.15
0.599,308.15
0.3075,308.15
0.6925,308.15
0.1978,308.15
0.8022,308.15
0.0956,308.15
0.9044,308.15
0.9014,313.15
0.0986,313.15
0.8077,313.15
0.1923,313.15
0.6898,313.15
0.3102,313.15
0.6062,313.15
0.3938,313.15
0.5007,313.15
0.4993,313.15
0.4014,313.15
0.5986,313.15
0.3078,313.15
0.6922,313.15
0.1981,313.15
0.8019,313.15
0.0957,313.15
0.9043,313.15
0.1021,293.15
0.8979,293.15
0.2004,293.15
0.7996,293.15
0.3089,293.15
0.6911,293.15
0.4057,293.15
0.5943,293.15
0.4992,293.15
0.5008,293.15
0.6014,293.15
0.3986,293.15
0.6982,293.15
0.3018,293.15
0.8044,293.15
0.1956,293.15
0.9027,293.15
0.0973,293.15
0.1021,303.15
0.8979,303.15
0.2004,303.15
0.7996,303.15
0.3089,303.15
0.6911,303.15
0.4057,303.15
0.5943,303.15
0.4992,303.15
0.5008,303.15
0.6014,303.15
0.3986,303.15
0.6982,303.15
0.3018,303.15
0.8044,303.15
0.1956,303.15
0.9027,303.15
0.0973,303.15
0.1021,313.15
0.8979,313.15
0.2004,313.15
0.7996,313.15
0.3089,313.15
0.6911,313.15
0.4057,313.15
0.5943,313.15
0.4992,313.15
0.5008,313.15
0.6014,313.15
0.3986,313.15
0.6982,313.15
0.3018,313.15
0.8044,313.15
0.1956,313.15
0.9027,313.15
0.0973,313.15
0.1021,323.15
0.8979,323.15
0.2004,323.15
0.7996,323.15
0.3089,323.15
0.6911,323.15
0.4057,323.15
0.5943,323.15
0.4992,323.15
0.5008,323.15
0.6014,323.15
0.3986,323.15
0.6982,323.15
0.3018,323.15
0.8044,323.15
0.1956,323.15
0.9027,323.15
0.0973,323.15
0.1001,293.15
0.8999,293.15
0.2014,293.15
0.7986,293.15
0.3028,293.15
0.6972,293.15
0.4151,293.15
0.5849,293.15
0.5074,293.15
0.4926,293.15
0.599,293.15
0.401,293.15
0.7004,293.15
0.2996,293.15
0.8063,293.15
0.1937,293.15
0.9052,293.15
0.0948,293.15
0.1001,303.15
0.8999,303.15
0.2014,303.15
0.7986,303.15
0.3028,303.15
0.6972,303.15
0.4151,303.15
0.5849,303.15
0.5074,303.15
0.4926,303.15
0.599,303.15
0.401,303.15
0.7004,303.15
0.2996,303.15
0.8063,303.15
0.1937,303.15
0.9052,303.15
0.0948,303.15
0.1001,313.15
0.8999,313.15
0.2014,313.15
0.7986,313.15
0.3028,313.15
0.6972,313.15
0.4151,313.15
0.5849,313.15
0.5074,313.15
0.4926,313.15
0.599,313.15
0.401,313.15
0.7004,313.15
0.2996,313.15
0.8063,313.15
0.1937,313.15
0.9052,313.15
0.0948,313.15
0.1001,323.15
0.8999,323.15
0.2014,323.15
0.7986,323.15
0.3028,323.15
0.6972,323.15
0.4151,323.15
0.5849,323.15
0.5074,323.15
0.4926,323.15
0.599,323.15
0.401,323.15
0.7004,323.15
0.2996,323.15
0.8063,323.15
0.1937,323.15
0.9052,323.15
0.0948,323.15
0.1,298.136
0.9,298.136
0.1,308.132
0.9,308.132
0.1,318.128
0.9,318.128
0.1,323.127
0.9,323.127
0.2,298.136
0.8,298.136
0.2,308.132
0.8,308.132
0.2,318.128
0.8,318.128
0.2,323.127
0.8,323.127
0.4,298.136
0.6,298.136
0.4,308.132
0.6,308.132
0.4,318.128
0.6,318.128
0.5,298.136
0.5,298.136
0.5,308.132
0.5,308.132
0.5,318.128
0.5,318.128
0.5,323.127
0.5,323.127
0.6,298.136
0.4,298.136
0.6,308.132
0.4,308.132
0.6,318.128
0.4,318.128
0.6,323.127
0.4,323.127
0.931,298.136
0.069,298.136
0.89,298.136
0.11,298.136
0.83,298.136
0.17,298.136
0.736,298.136
0.264,298.136
0.624,298.136
0.376,298.136
0.613,298.136
0.387,298.136
0.572,298.136
0.428,298.136
0.487,298.136
0.513,298.136
0.418,298.136
0.582,298.136
0.303,298.136
0.697,298.136
0.198,298.136
0.802,298.136
0.148,298.136
0.852,298.136
0.07,298.136
0.93,298.136
0.8936,303.15
0.1064,303.15
0.797,303.15
0.203,303.15
0.6968,303.15
0.3032,303.15
0.6006,303.15
0.3994,303.15
0.501,303.15
0.499,303.15
0.3993,303.15
0.6007,303.15
0.2968,303.15
0.7032,303.15
0.2012,303.15
0.7988,303.15
0.1025,303.15
0.8975,303.15
0.8936,308.15
0.1064,308.15
0.797,308.15
0.203,308.15
0.6968,308.15
0.3032,308.15
0.6006,308.15
0.3994,308.15
0.501,308.15
0.499,308.15
0.3993,308.15
0.6007,308.15
0.2968,308.15
0.7032,308.15
0.2012,308.15
0.7988,308.15
0.1025,308.15
0.8975,308.15
0.8936,313.15
0.1064,313.15
0.797,313.15
0.203,313.15
0.6968,313.15
0.3032,313.15
0.6006,313.15
0.3994,313.15
0.501,313.15
0.499,313.15
0.3993,313.15
0.6007,313.15
0.2968,313.15
0.7032,313.15
0.2012,313.15
0.7988,313.15
0.1025,313.15
0.8975,313.15
0.0822,288.15
0.9178,288.15
0.187,288.15
0.813,288.15
0.31,288.15
0.69,288.15
0.47,288.15
0.53,288.15
0.637,288.15
0.363,288.15
0.747,288.15
0.253,288.15
0.822,288.15
0.178,288.15
0.888,288.15
0.112,288.15
0.949,288.15
0.051,288.15
0.0822,293.15
0.9178,293.15
0.187,293.15
0.813,293.15
0.31,293.15
0.69,293.15
0.47,293.15
0.53,293.15
0.637,293.15
0.363,293.15
0.747,293.15
0.253,293.15
0.822,293.15
0.178,293.15
0.888,293.15
0.112,293.15
0.949,293.15
0.051,293.15
0.0822,298.15
0.9178,298.15
0.187,298.15
0.813,298.15
0.31,298.15
0.69,298.15
0.47,298.15
0.53,298.15
0.637,298.15
0.363,298.15
0.747,298.15
0.253,298.15
0.822,298.15
0.178,298.15
0.888,298.15
0.112,298.15
0.949,298.15
0.051,298.15
0.0822,303.15
0.9178,303.15
0.187,303.15
0.813,303.15
0.31,303.15
0.69,303.15
0.47,303.15
0.53,303.15
0.637,303.15
0.363,303.15
0.747,303.15
0.253,303.15
0.822,303.15
0.178,303.15
0.888,303.15
0.112,303.15
0.949,303.15
0.051,303.15
0.0971,298.15
0.9029,298.15
0.1961,298.15
0.8039,298.15
0.2958,298.15
0.7042,298.15
0.3963,298.15
0.6037,298.15
0.4918,298.15
0.5082,298.15
0.5946,298.15
0.4054,298.15
0.6933,298.15
0.3067,298.15
0.7944,298.15
0.2056,298.15
0.8972,298.15
0.1028,298.15
0.0971,303.15
0.9029,303.15
0.1961,303.15
0.8039,303.15
0.2958,303.15
0.7042,303.15
0.3963,303.15
0.6037,303.15
0.4918,303.15
0.5082,303.15
0.5946,303.15
0.4054,303.15
0.6933,303.15
0.3067,303.15
0.7944,303.15
0.2056,303.15
0.8972,303.15
0.1028,303.15
0.0971,308.15
0.9029,308.15
0.1961,308.15
0.8039,308.15
0.2958,308.15
0.7042,308.15
0.3963,308.15
0.6037,308.15
0.4918,308.15
0.5082,308.15
0.5946,308.15
0.4054,308.15
0.6933,308.15
0.3067,308.15
0.7944,308.15
0.2056,308.15
0.8972,308.15
0.1028,308.15
0.0971,313.15
0.9029,313.15
0.1961,313.15
0.8039,313.15
0.2958,313.15
0.7042,313.15
0.3963,313.15
0.6037,313.15
0.4918,313.15
0.5082,313.15
0.5946,313.15
0.4054,313.15
0.6933,313.15
0.3067,313.15
0.7944,313.15
0.2056,313.15
0.8972,313.15
0.1028,313.15
0.0479,303.15
0.9521,303.15
0.2944,303.15
0.7056,303.15
0.3833,303.15
0.6167,303.15
0.5479,303.15
0.4521,303.15
0.6192,303.15
0.3808,303.15
0.6717,303.15
0.3283,303.15
0.9751,303.15
0.0249,303.15
0.9206,293.15
0.0794,293.15
0.8677,293.15
0.1323,293.15
0.7513,293.15
0.2487,293.15
0.6422,293.15
0.3578,293.15
0.5029,293.15
0.4971,293.15
0.4205,293.15
0.5795,293.15
0.3331,293.15
0.6669,293.15
0.2722,293.15
0.7278,293.15
0.165,293.15
0.835,293.15
0.0991,293.15
0.9009,293.15
0.9206,303.15
0.0794,303.15
0.8677,303.15
0.1323,303.15
0.5029,303.15
0.4971,303.15
0.4205,303.15
0.5795,303.15
0.3331,303.15
0.6669,303.15
0.2722,303.15
0.7278,303.15
0.165,303.15
0.835,303.15
0.0991,303.15
0.9009,303.15
0.9206,313.15
0.0794,313.15
0.8677,313.15
0.1323,313.15
0.7513,313.15
0.2487,313.15
0.6422,313.15
0.3578,313.15
0.5029,313.15
0.4971,313.15
0.4205,313.15
0.5795,313.15
0.3331,313.15
0.6669,313.15
0.2722,313.15
0.7278,313.15
0.165,313.15
0.835,313.15
0.0991,313.15
0.9009,313.15
0.1144,288.15
0.8856,288.15
0.2566,288.15
0.7434,288.15
0.3821,288.15
0.6179,288.15
0.5034,288.15
0.4966,288.15
0.6546,288.15
0.3454,288.15
0.7535,288.15
0.2465,288.15
0.8432,288.15
0.1568,288.15
0.9133,288.15
0.0867,288.15
0.9576,288.15
0.0424,288.15
0.1144,293.15
0.8856,293.15
0.2566,293.15
0.7434,293.15
0.3821,293.15
0.6179,293.15
0.5034,293.15
0.4966,293.15
0.6546,293.15
0.3454,293.15
0.7535,293.15
0.2465,293.15
0.8432,293.15
0.1568,293.15
0.9133,293.15
0.0867,293.15
0.9576,293.15
0.0424,293.15
0.1144,298.15
0.8856,298.15
0.2566,298.15
0.7434,298.15
0.3821,298.15
0.6179,298.15
0.5034,298.15
0.4966,298.15
0.6546,298.15
0.3454,298.15
0.7535,298.15
0.2465,298.15
0.8432,298.15
0.1568,298.15
0.9133,298.15
0.0867,298.15
0.9576,298.15
0.0424,298.15
0.1144,303.15
0.8856,303.15
0.2566,303.15
0.7434,303.15
0.3821,303.15
0.6179,303.15
0.5034,303.15
0.4966,303.15
0.6546,303.15
0.3454,303.15
0.7535,303.15
0.2465,303.15
0.8432,303.15
0.1568,303.15
0.9133,303.15
0.0867,303.15
0.9576,303.15
0.0424,303.15
0.074,288.15
0.926,288.15
0.181,288.15
0.819,288.15
0.334,288.15
0.666,288.15
0.4982,288.15
0.5018,288.15
0.628,288.15
0.372,288.15
0.7512,288.15
0.2488,288.15
0.814,288.15
0.186,288.15
0.875,288.15
0.125,288.15
0.94,288.15
0.06,288.15
0.074,293.15
0.926,293.15
0.181,293.15
0.819,293.15
0.334,293.15
0.666,293.15
0.4982,293.15
0.5018,293.15
0.628,293.15
0.372,293.15
0.7512,293.15
0.2488,293.15
0.814,293.15
0.186,293.15
0.875,293.15
0.125,293.15
0.94,293.15
0.06,293.15
0.074,298.15
0.926,298.15
0.181,298.15
0.819,298.15
0.334,298.15
0.666,298.15
0.4982,298.15
0.5018,298.15
0.628,298.15
0.372,298.15
0.7512,298.15
0.2488,298.15
0.814,298.15
0.186,298.15
0.875,298.15
0.125,298.15
0.94,298.15
0.06,298.15
0.074,303.15
0.926,303.15
0.181,303.15
0.819,303.15
0.334,303.15
0.666,303.15
0.4982,303.15
0.5018,303.15
0.628,303.15
0.372,303.15
0.7512,303.15
0.2488,303.15
0.814,303.15
0.186,303.15
0.875,303.15
0.125,303.15
0.94,303.15
0.06,303.15
0.0966,293.15
0.9034,293.15
0.0966,303.15
0.9034,303.15
0.1954,293.15
0.8046,293.15
0.1954,303.15
0.8046,303.15
0.2911,293.15
0.7089,293.15
0.2911,303.15
0.7089,303.15
0.3936,293.15
0.6064,293.15
0.3936,303.15
0.6064,303.15
0.5043,293.15
0.4957,293.15
0.5043,303.15
0.4957,303.15
0.5985,293.15
0.4015,293.15
