Smiles,T,Property
CC1=CC[C@H]2C[C@@H]1C2(C)C,298,-6.57746
CC1=CC[C@H]2C[C@@H]1C2(C)C,323,-7.09118
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,273,-4.89674
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,298,-5.53066
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,323,-5.98995
CC(C)C(C)(C)O,273,-4.0352
CC(C)C(C)(C)O,298,-5.42701
CC(C)C(C)(C)O,323,-6.37685
CCCC=C(CCCC)[N+](=O)[O-],273,-5.42615
CCCC=C(CCCC)[N+](=O)[O-],298,-6.14429
CCCC=C(CCCC)[N+](=O)[O-],323,-6.60341
CC(C)CC(CCC(CC(C)C)CC(C)C)CC(C)C,298,-5.10015
CC(C)CC(CCC(CC(C)C)CC(C)C)CC(C)C,323,-5.97316
CC(=O)OC[Si](C)(C)O[Si](C)(C)COC(C)=O,298,-6.00813
CC(=O)OC[Si](C)(C)O[Si](C)(C)COC(C)=O,323,-6.44588
CCCCC(CC)COC(=O)c1ccccc1,273,-4.11232
CCCCC(CC)COC(=O)c1ccccc1,298,-5.16912
CCCCC(CC)COC(=O)c1ccccc1,323,-5.86158
FCC(F)(F)OCC(F)(F)F,273,-6.78933
FCC(F)(F)OCC(F)(F)F,298,-7.20289
FCC(F)(F)OCC(F)(F)F,323,-7.55852
CCCCCCCCCCCCC(C)CCC,273,-4.98696
CCCCCCCCCCCCC(C)CCC,298,-5.69464
CCCCCCCCCCCCC(C)CCC,323,-6.23413
CCCCCCCCCCCCCCCC(C)CCC,298,-5.13725
CCCCCCCCCCCCCCCC(C)CCC,323,-5.75917
CCCCCCCCCCCCCCCCC(C)CCC,298,-4.97992
CCCCCCCCCCCCCCCCC(C)CCC,323,-5.61442
CCCCCCCCCCCCCCCCCC(C)CCC,298,-4.83275
CCCCCCCCCCCCCCCCCC(C)CCC,323,-5.49416
CCCCCCCCCCCC(C)CCCC,273,-4.90418
CCCCCCCCCCCC(C)CCCC,298,-5.66328
CCCCCCCCCCCC(C)CCCC,323,-6.19962
CCCCCCCCCCCCCCCC(C)CCCC,298,-4.97289
CCCCCCCCCCCCCCCC(C)CCCC,323,-5.61648
CCCCCCCCCCCCCCCCC(C)CCCC,298,-4.82163
CCCCCCCCCCCCCCCCC(C)CCCC,323,-5.4844
CCCCCCCCCCCCCCCCCC(C)CCCC,298,-4.68742
CCCCCCCCCCCCCCCCCC(C)CCCC,323,-5.37046
CCCCCCCCCCCCCC(C)CCC,273,-4.73898
CCCCCCCCCCCCCC(C)CCC,298,-5.48453
CCCCCCCCCCCCCC(C)CCC,323,-6.04859
CCCCCCCCCCCCC(C)CCCC,273,-4.66156
CCCCCCCCCCCCC(C)CCCC,298,-5.46967
CCCCCCCCCCCCC(C)CCCC,323,-6.04167
O=C(/C=C/c1ccccc1)Oc1ccccc1Cl,273,-2.12163
O=C(/C=C/c1ccccc1)Oc1ccccc1Cl,298,-3.0085
O=C(/C=C/c1ccccc1)Oc1ccccc1Cl,323,-3.78012
O=C(/C=C/c1ccccc1)Oc1cccc(Cl)c1,273,-3.13986
O=C(/C=C/c1ccccc1)Oc1cccc(Cl)c1,298,-3.78691
O=C(/C=C/c1ccccc1)Oc1cccc(Cl)c1,323,-4.3689
CCCCCCCCC1CCC2C3CCCCC3C3CCCCC3C2C1,298,-1.25156
CCCCCCCCC1CCC2C3CCCCC3C3CCCCC3C2C1,323,-2.94473
CCc1ccccc1N,273,-4.51022
CCc1ccccc1N,298,-5.56325
CCc1ccccc1N,323,-6.22614
c1cc2c(cc1CCCCCCCCCCc1ccc3c(c1)CCC3)CCC2,273,-0.675306
c1cc2c(cc1CCCCCCCCCCc1ccc3c(c1)CCC3)CCC2,298,-2.45938
c1cc2c(cc1CCCCCCCCCCc1ccc3c(c1)CCC3)CCC2,323,-3.62984
CCCCCCCCCCCCC1CC2CCCCC2C2CCCCC12,298,-2.53577
CCCCCCCCCCCCC1CC2CCCCC2C2CCCCC12,323,-3.76184
O=C(C=Cc1ccccc1)OCCc1ccccc1,273,-2.77052
O=C(C=Cc1ccccc1)OCCc1ccccc1,298,-3.8557
O=C(C=Cc1ccccc1)OCCc1ccccc1,323,-4.64412
COCC(F)(F)C(F)(F)F,273,-7.3018
COCC(F)(F)C(F)(F)F,298,-7.68873
COCC(F)(F)C(F)(F)F,323,-8.00572
C=C/C=C\C#N,273,-6.38708
C=C/C=C\C#N,298,-6.92141
C=C/C=C\C#N,323,-7.35464
C1CCC(CCC(C2CCCCC2)C2CCCCC2)CC1,273,1.06888
C1CCC(CCC(C2CCCCC2)C2CCCCC2)CC1,298,-0.674644
C1CCC(CCC(C2CCCCC2)C2CCCCC2)CC1,323,-2.03548
CCC1CCCCC1C1CCCCC1,273,-4.12992
CCC1CCCCC1C1CCCCC1,298,-5.11712
CCC1CCCCC1C1CCCCC1,323,-5.80231
CC1=CC[C@@H]2C[C@H]1C2(C)C,273,-6.06574
CC1=CC[C@@H]2C[C@H]1C2(C)C,298,-6.62305
CC1=CC[C@@H]2C[C@H]1C2(C)C,323,-7.08972
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,273,-6.98809
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,298,-7.3797
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,323,-7.73765
CCCOC(=O)C=Cc1ccccc1,298,-4.63353
CCCOC(=O)C=Cc1ccccc1,323,-5.44726
C1=C[C@H]2[C@@H](C1)[C@H]1C=C[C@@H]2C1,298,-5.53012
C1=C[C@H]2[C@@H](C1)[C@H]1C=C[C@@H]2C1,323,-6.07177
CC(=O)CCCC(C)CCCC(C)CCCC(C)C,273,-4.19222
CC(=O)CCCC(C)CCCC(C)CCCC(C)C,298,-4.93762
CC(=O)CCCC(C)CCCC(C)CCCC(C)C,323,-5.53391
CC(C)C(C)(C)C(=O)C(C)(C)C(C)(C)C,298,-4.99438
CC(C)C(C)(C)C(=O)C(C)(C)C(C)(C)C,323,-5.65791
CCC=C(CC)[N+](=O)[O-],273,-6.27089
CCC=C(CC)[N+](=O)[O-],298,-6.82188
CCC=C(CC)[N+](=O)[O-],323,-7.16861
CC=C(C)[N+](=O)[O-],273,-6.69688
CC=C(C)[N+](=O)[O-],298,-7.04942
CC=C(C)[N+](=O)[O-],323,-7.34235
CC(=O)OCCC1CCCCC1,273,-5.24115
CC(=O)OCCC1CCCCC1,298,-5.92959
CC(=O)OCCC1CCCCC1,323,-6.41636
CCCCCCCCC(CCCCCCCC)C[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21,273,-1.35193
CCCCCCCCC(CCCCCCCC)C[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21,298,-2.9383
CCCCCCCCC(CCCCCCCC)C[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21,323,-4.04942
Cc1cccc(OC(=O)/C=C/c2ccccc2)c1,273,-3.49008
Cc1cccc(OC(=O)/C=C/c2ccccc2)c1,298,-4.05312
Cc1cccc(OC(=O)/C=C/c2ccccc2)c1,323,-4.56212
Cc1ccccc1OC(=O)/C=C/c1ccccc1,273,-2.4113
Cc1ccccc1OC(=O)/C=C/c1ccccc1,298,-3.19887
Cc1ccccc1OC(=O)/C=C/c1ccccc1,323,-3.90336
ClP(Cl)Oc1ccccc1,298,-6.20564
ClP(Cl)Oc1ccccc1,323,-6.6172
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,273,-4.30845
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,298,-5.07169
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,323,-5.59985
CCOC(=O)N(CC)c1ccccc1,273,-4.64953
CCOC(=O)N(CC)c1ccccc1,298,-5.27388
CCOC(=O)N(CC)c1ccccc1,323,-5.79434
C=C(C)[C@@H]1CC=C(C)C(=O)C1,273,-5.46011
C=C(C)[C@@H]1CC=C(C)C(=O)C1,298,-6.00601
C=C(C)[C@@H]1CC=C(C)C(=O)C1,323,-6.46703
CCC[C@H]1CC[C@H](c2ccc(OC(F)F)cc2)CC1,298,-5.19793
CCC[C@H]1CC[C@H](c2ccc(OC(F)F)cc2)CC1,323,-5.3968
CCCCCC1CCCc2ccccc21,273,-4.13505
CCCCCC1CCCc2ccccc21,298,-5.19694
CCCCCC1CCCc2ccccc21,323,-5.87473
FC(F)(F)OCC(F)(F)C(F)(F)F,273,-7.42202
FC(F)(F)OCC(F)(F)C(F)(F)F,298,-7.76594
FC(F)(F)OCC(F)(F)C(F)(F)F,323,-8.0565
CCOC(=O)C(F)(F)F,273,-7.32191
CCOC(=O)C(F)(F)F,298,-7.72829
CCOC(=O)C(F)(F)F,323,-8.00623
FC(F)(F)/C=C\C(F)(F)F,273,-7.61615
FC(F)(F)/C=C\C(F)(F)F,298,-7.91094
FC(F)(F)/C=C\C(F)(F)F,323,-8.18623
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCC,298,-4.3147
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCC,323,-5.01129
C[C@@H]1CCCC[C@H]1C,273,-6.80099
C[C@@H]1CCCC[C@H]1C,298,-7.18715
C[C@@H]1CCCC[C@H]1C,323,-7.49521
CCOC(=O)C(C)O,273,-5.2298
CCOC(=O)C(C)O,298,-6.03325
CCOC(=O)C(C)O,323,-6.62494
CCOC(=O)[C@H](C)O,273,-4.95945
CCOC(=O)[C@H](C)O,298,-5.66067
CCOC(=O)[C@H](C)O,323,-6.2339
CCCC(O)CO,298,-3.03275
CCCC(O)CO,323,-4.46989
CC(=O)NCCCCCCNC(C)=O,273,-1.61702
CC(=O)NCCCCCCNC(C)=O,298,-2.49753
CC(=O)NCCCCCCNC(C)=O,323,-3.23705
CN(C)CCCO,273,-3.83515
CN(C)CCCO,298,-5.12719
CN(C)CCCO,323,-5.86217
CCCCCCCCCCCCCCCC1CCC2CCCCC2C1,273,-4.36863
CCCCCCCCCCCCCCCC1CCC2CCCCC2C1,298,-4.9801
CCCCCCCCCCCCCCCC1CCC2CCCCC2C1,323,-5.46702
CCCCCCCCCCCCCCCc1ccc2ccccc2c1,273,-2.64347
CCCCCCCCCCCCCCCc1ccc2ccccc2c1,298,-3.46869
CCCCCCCCCCCCCCCc1ccc2ccccc2c1,323,-4.14071
C[C@H]1C[C@H](C)C[C@@H](C)C1,298,-7.27916
C[C@H]1C[C@H](C)C[C@@H](C)C1,323,-7.47412
CC(C)c1ccc(Cc2ccccc2)cc1,273,-4.77238
CC(C)c1ccc(Cc2ccccc2)cc1,298,-5.54182
CC(C)c1ccc(Cc2ccccc2)cc1,323,-6.06853
CC[C@@H]1CCC[C@@H]1C,298,-7.46541
CC[C@@H]1CCC[C@@H]1C,323,-7.74749
CC(C)C1CCC(CC2CCCCC2)CC1,273,-3.35528
CC(C)C1CCC(CC2CCCCC2)CC1,298,-4.58173
CC(C)C1CCC(CC2CCCCC2)CC1,323,-5.38032
CC(C)C(C(C)C)C1CCCCC1,273,-5.72594
CC(C)C(C(C)C)C1CCCCC1,298,-6.29632
CC(C)C(C(C)C)C1CCCCC1,323,-6.7247
CCCCc1ccccc1Cc1ccccc1,273,-3.91742
CCCCc1ccccc1Cc1ccccc1,298,-5.00599
CCCCc1ccccc1Cc1ccccc1,323,-5.71868
CCCCc1ccc(Cc2ccccc2)cc1,273,-4.58521
CCCCc1ccc(Cc2ccccc2)cc1,298,-5.37747
CCCCc1ccc(Cc2ccccc2)cc1,323,-5.91805
CCC(C)c1ccc(Cc2ccccc2)cc1,273,-4.3833
CCC(C)c1ccc(Cc2ccccc2)cc1,298,-5.27687
CCC(C)c1ccc(Cc2ccccc2)cc1,323,-5.87197
CC(C)CC1CCCc2ccccc21,273,-4.5274
CC(C)CC1CCCc2ccccc21,298,-5.53374
CC(C)CC1CCCc2ccccc21,323,-6.15137
CC(O)COC(C)COC(C)CO,298,-2.87832
CC(O)COC(C)COC(C)CO,323,-4.22371
OCC1COCO1,273,-4.23475
OCC1COCO1,298,-4.96703
OCC1COCO1,323,-5.55231
CCCCC(=O)OCC(COCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,273,11.4672
CCCCC(=O)OCC(COCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,298,9.02722
CCCCC(=O)OCC(COCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,323,6.98166
CC(C)COC(=O)CCCCCCCCC(=O)OCC(C)C,273,-2.59665
CC(C)COC(=O)CCCCCCCCC(=O)OCC(C)C,298,-3.47517
CC(C)COC(=O)CCCCCCCCC(=O)OCC(C)C,323,-4.21127
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,273,-3.05678
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,298,-3.89257
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,323,-4.59236
C[C@H](O)CN,298,-3.74558
C[C@H](O)CN,323,-4.96836
CCCCOC(=O)CCCC(=O)OCCCC,298,-5.48565
CCCCOC(=O)CCCC(=O)OCCCC,323,-6.01071
C[C@@H](O)[C@@H](C)O,298,-3.08434
C[C@@H](O)[C@@H](C)O,323,-4.57206
CC[C@@H]1CCC[C@H]1CC,298,-7.29934
CC[C@@H]1CCC[C@H]1CC,323,-7.57908
CCCCCn1cnc2ccccc21,298,-3.21164
CCCCCn1cnc2ccccc21,323,-4.44525
C=C1CC[C@H]2C[C@@H]1C2(C)C,273,-5.81495
C=C1CC[C@H]2C[C@@H]1C2(C)C,298,-6.45036
C=C1CC[C@H]2C[C@@H]1C2(C)C,323,-6.97029
CCCCCC=CCC=CCCCCCCCCO,273,-3.23526
CCCCCC=CCC=CCCCCCCCCO,298,-4.08163
CCCCCC=CCC=CCCCCCCCCO,323,-4.65751
C[C@@H](c1ccccc1)[C@@H](C)c1ccccc1,273,-4.01203
C[C@@H](c1ccccc1)[C@@H](C)c1ccccc1,298,-5.1346
C[C@@H](c1ccccc1)[C@@H](C)c1ccccc1,323,-5.8129
CCC[C@@H]1CCC[C@H]1C,298,-7.11759
CCC[C@@H]1CCC[C@H]1C,323,-7.4524
CC(C)C1CC(C(C)C)CC(C(C)C)C1,298,-5.26099
CC(C)C1CC(C(C)C)CC(C(C)C)C1,323,-6.05104
C[C@@H]1CCCC[C@H]1O,273,-5.1469
C[C@@H]1CCCC[C@H]1O,298,-5.74319
C[C@@H]1CCCC[C@H]1O,323,-6.23423
CCCCCC/C=C\CCCCCCCC(=O)OCC,273,-4.72564
CCCCCC/C=C\CCCCCCCC(=O)OCC,298,-5.39785
CCCCCC/C=C\CCCCCCCC(=O)OCC,323,-5.88078
CC=CC(=O)OCc1ccccc1,273,-4.75969
CC=CC(=O)OCc1ccccc1,298,-5.65828
CC=CC(=O)OCc1ccccc1,323,-6.2632
CCC(C)CCCCCCCCCCC(=O)OC,273,-4.82431
CCC(C)CCCCCCCCCCC(=O)OC,298,-5.51625
CCC(C)CCCCCCCCCCC(=O)OC,323,-6.02225
CCCCn1cnc2ccccc21,298,-3.28133
CCCCn1cnc2ccccc21,323,-4.52153
CCC[C@H]1CCC[C@H]1C,298,-7.32009
CCC[C@H]1CCC[C@H]1C,323,-7.60193
COCC(O)COC,273,-4.8959
COCC(O)COC,298,-5.78427
COCC(O)COC,323,-6.32384
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,273,-4.16628
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,298,-5.0279
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,323,-5.65256
CCn1cnc2ccccc21,298,-3.87556
CCn1cnc2ccccc21,323,-4.93036
CCCn1cnc2ccccc21,298,-3.3264
CCCn1cnc2ccccc21,323,-4.59181
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCC,273,-3.48483
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCC,298,-4.4115
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCC,323,-5.08959
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCC,273,-3.59248
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCC,298,-4.50354
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCC,323,-5.17139
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC,273,-3.95336
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC,298,-4.80774
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCC,323,-5.43142
C1CCC2=NCCCN2CC1,298,-4.53573
C1CCC2=NCCCN2CC1,323,-5.20785
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298,-5.46255
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,323,-5.87056
CNC(=O)CCl,298,-4.71681
CNC(=O)CCl,323,-5.55763
CCOCC(O)CO,273,-4.02018
CCOCC(O)CO,298,-4.71827
CCOCC(O)CO,323,-5.28973
CCOC(=O)C(F)F,273,-6.91464
CCOC(=O)C(F)F,298,-7.25164
CCOC(=O)C(F)F,323,-7.5677
CCOC(=O)CF,273,-6.63939
CCOC(=O)CF,298,-7.02953
CCOC(=O)CF,323,-7.38067
OCC1CC1,298,-5.66204
OCC1CC1,323,-6.29824
CCCCCCCCC(CCCCCCCC)CC1CCC2CCCC21,273,-2.20071
CCCCCCCCC(CCCCCCCC)CC1CCC2CCCC21,298,-3.59506
CCCCCCCCC(CCCCCCCC)CC1CCC2CCCC21,323,-4.57056
C1CCC2C(C1)CCCC2C1C2C3CCCCC3CCC2C2CCC3CCCCC3C21,273,-1.51741
C1CCC2C(C1)CCCC2C1C2C3CCCCC3CCC2C2CCC3CCCCC3C21,298,-2.44431
C1CCC2C(C1)CCCC2C1C2C3CCCCC3CCC2C2CCC3CCCCC3C21,323,-3.23404
C1CCC2C(C1)CCCC2C(C1CCCC2CCCCC21)C1CCCC2CCCCC21,273,-2.05216
C1CCC2C(C1)CCCC2C(C1CCCC2CCCCC21)C1CCCC2CCCCC21,298,-2.87596
C1CCC2C(C1)CCCC2C(C1CCCC2CCCCC21)C1CCCC2CCCCC21,323,-3.55528
CCCCCCCCC1CC2C3CCCCC3CCC2C2CCCCC12,273,2.40598
CCCCCCCCC1CC2C3CCCCC3CCC2C2CCCCC12,298,-0.712359
CCCCCCCCC1CC2C3CCCCC3CCC2C2CCCCC12,323,-2.58136
c1ccc(CCCC(CCCC2CCCC2)Cc2ccccc2)cc1,273,-1.70219
c1ccc(CCCC(CCCC2CCCC2)Cc2ccccc2)cc1,298,-3.3749
c1ccc(CCCC(CCCC2CCCC2)Cc2ccccc2)cc1,323,-4.46097
CCC(C)=C(C)C(C)(C)C,298,-7.19905
CCC(C)=C(C)C(C)(C)C,323,-7.39349
CC=C(C)C(C)(C)C(C)C,298,-7.13098
CC=C(C)C(C)(C)C(C)C,323,-7.32901
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,298,-5.64702
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,323,-6.04185
CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OCC,298,-5.27439
CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)OCC,323,-5.76059
CC=CC(=O)OCC,298,-7.18295
CC=CC(=O)OCC,323,-7.51061
CC(C)C1CCCC2CCCCC21,273,-4.82548
CC(C)C1CCCC2CCCCC21,298,-5.56023
CC(C)C1CCCC2CCCCC21,323,-6.10111
CC(C)c1c(-c2ccccc2)c(C(C)C)c(C(C)C)c(C(C)C)c1-c1ccccc1,273,0.286963
CC(C)c1c(-c2ccccc2)c(C(C)C)c(C(C)C)c(C(C)C)c1-c1ccccc1,298,-2.06251
CC(C)c1c(-c2ccccc2)c(C(C)C)c(C(C)C)c(C(C)C)c1-c1ccccc1,323,-3.47429
CCCCCCCCC(CCCCCCCC)CC1CC[C@H]2CCC[C@@H]12,273,-2.19648
CCCCCCCCC(CCCCCCCC)CC1CC[C@H]2CCC[C@@H]12,298,-3.6034
CCCCCCCCC(CCCCCCCC)CC1CC[C@H]2CCC[C@@H]12,323,-4.57161
CC(C)C1C(=O)CC(=O)C2CCCC(C)C21C,273,-5.38905
CC(C)C1C(=O)CC(=O)C2CCCC(C)C21C,298,-5.94358
CC(C)C1C(=O)CC(=O)C2CCCC(C)C21C,323,-6.27352
C=CCOCC(O)CO,298,-3.4536
C=CCOCC(O)CO,323,-4.59036
CCCCCCCCCC(C)CCCCCC,298,-5.64947
CCCCCCCCCC(C)CCCCCC,323,-6.2091
Cc1ccc(C(C)c2cccc(C)c2)cc1,273,-4.04646
Cc1ccc(C(C)c2cccc(C)c2)cc1,298,-5.05251
Cc1ccc(C(C)c2cccc(C)c2)cc1,323,-5.77776
Cc1cccc(C(C)c2cccc(C)c2)c1,273,-3.73115
Cc1cccc(C(C)c2cccc(C)c2)c1,298,-4.82581
Cc1cccc(C(C)c2cccc(C)c2)c1,323,-5.60679
Cc1ccc(C(C)c2ccccc2C)cc1,273,-3.09005
Cc1ccc(C(C)c2ccccc2C)cc1,298,-4.6101
Cc1ccc(C(C)c2ccccc2C)cc1,323,-5.50835
Cc1cccc(C(C)c2ccccc2C)c1,298,-4.32265
Cc1cccc(C(C)c2ccccc2C)c1,323,-5.29331
CCC(C)(c1ccc(C)cc1)c1ccc(C)cc1,273,-1.13149
CCC(C)(c1ccc(C)cc1)c1ccc(C)cc1,298,-3.35799
CCC(C)(c1ccc(C)cc1)c1ccc(C)cc1,323,-4.7655
CCCc1ccc(C(C)(CC)c2ccc(C)cc2)cc1,273,-1.72853
CCCc1ccc(C(C)(CC)c2ccc(C)cc2)cc1,298,-3.48682
CCCc1ccc(C(C)(CC)c2ccc(C)cc2)cc1,323,-4.67683
CCCc1ccc(C(C)c2ccc(C)cc2)cc1,273,-3.92576
CCCc1ccc(C(C)c2ccc(C)cc2)cc1,298,-4.88292
CCCc1ccc(C(C)c2ccc(C)cc2)cc1,323,-5.59164
COC(=O)Oc1ccccc1,298,-5.46341
COC(=O)Oc1ccccc1,323,-6.09727
COC(=O)CCC(C)=O,298,-6.2673
COC(=O)CCC(C)=O,323,-6.71259
CCOC(=O)CCC(C)=O,298,-6.24676
CCOC(=O)CCC(C)=O,323,-6.69599
CCCCOC(=O)CCC(C)=O,298,-5.97532
CCCCOC(=O)CCC(C)=O,323,-6.46411
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,298,-0.624645
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,323,-2.61437
CCCCNCCO,298,-4.16741
CCCCNCCO,323,-5.18161
O=C(Cc1ccccc1)Oc1ccccc1,298,-4.47633
O=C(Cc1ccccc1)Oc1ccccc1,323,-5.3152
O=C(Cc1ccccc1)OCc1ccccc1,273,-3.83005
O=C(Cc1ccccc1)OCc1ccccc1,298,-4.84334
O=C(Cc1ccccc1)OCc1ccccc1,323,-5.52162
COCOCOC,298,-7.00197
COCOCOC,323,-7.28522
COCOCOCOC,298,-6.81174
COCOCOCOC,323,-7.0574
CCCCn1ccnc1,298,-5.86616
CCCCn1ccnc1,323,-6.38485
CCCCCCCCn1ccnc1,298,-4.85812
CCCCCCCCn1ccnc1,323,-5.57979
CCCn1ccnc1,298,-5.86616
CCCn1ccnc1,323,-6.38485
CCCCCn1ccnc1,298,-5.40909
CCCCCn1ccnc1,323,-6.01779
CCCCCCn1ccnc1,298,-5.28284
CCCCCCn1ccnc1,323,-5.92133
CCCCCCCCCCn1ccnc1,298,-4.52946
CCCCCCCCCCn1ccnc1,323,-5.30966
CCCCCCn1cnc2ccccc21,298,-3.09833
CCCCCCn1cnc2ccccc21,323,-4.32579
CCCCCCCCn1cnc2ccccc21,298,-2.97939
CCCCCCCCn1cnc2ccccc21,323,-4.20338
CCCCCCCCCCn1cnc2ccccc21,298,-2.91661
CCCCCCCCCCn1cnc2ccccc21,323,-4.11297
CCCCCCCCCCCCn1cnc2ccccc21,298,-2.64557
CCCCCCCCCCCCn1cnc2ccccc21,323,-3.9183
CC(O)COC(C)COC(C)COC(C)CO,298,-2.97714
CC(O)COC(C)COC(C)COC(C)CO,323,-4.26587
CCCOC(=O)CCCCCC(=O)OCCC,298,-5.3938
CCCOC(=O)CCCCCC(=O)OCCC,323,-5.91545
CCCCOC(=O)CCCCCC(=O)OCCCC,298,-5.10698
CCCCOC(=O)CCCCCC(=O)OCCCC,323,-5.69232
CCCCCOC(=O)CCCC(=O)OCCCCC,298,-5.09465
CCCCCOC(=O)CCCC(=O)OCCCCC,323,-5.69162
CCCCCOC(=O)CCCCCC(=O)OCCCCC,298,-4.98507
CCCCCOC(=O)CCCCCC(=O)OCCCCC,323,-5.58671
CC(O)COCC(C)OC(C)(C)C,273,-4.50363
CC(O)COCC(C)OC(C)(C)C,298,-5.19491
CC(O)COCC(C)OC(C)(C)C,323,-5.76771
CCCCCCC(C)(C)S,298,-6.7461
CCCCCCC(C)(C)S,323,-7.15581
NCCCN1CCN(CCCN)CC1,273,-2.2331
NCCCN1CCN(CCCN)CC1,298,-3.05218
NCCCN1CCN(CCCN)CC1,323,-3.73636
CN(C)CCN,273,-6.55946
CN(C)CCN,298,-7.01319
CN(C)CCN,323,-7.42988
NCCN(CCN)CCN,273,-3.83559
NCCN(CCN)CCN,298,-4.57235
NCCN(CCN)CCN,323,-5.18287
CCCC(=O)OCCCCCCCCCCOC(=O)CCC,273,-3.6785
CCCC(=O)OCCCCCCCCCCOC(=O)CCC,298,-4.76487
CCCC(=O)OCCCCCCCCCCOC(=O)CCC,323,-5.47025
CCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCC,273,-2.51774
CCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCC,298,-3.92285
CCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCC,323,-4.82716
CCCCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCCCC,273,-2.32352
CCCCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCCCC,298,-3.66897
CCCCCCCCCC(=O)OCCCCCCCCCCOC(=O)CCCCCCCCC,323,-4.56393
CCC(=O)OCC(C)(COC(=O)CC)COC(=O)CC,273,-2.62853
CCC(=O)OCC(C)(COC(=O)CC)COC(=O)CC,298,-4.46104
CCC(=O)OCC(C)(COC(=O)CC)COC(=O)CC,323,-5.47623
CCCCCCC(=O)OCC(C)(COC(=O)CCCCCC)COC(=O)CCCCCC,273,-1.37299
CCCCCCC(=O)OCC(C)(COC(=O)CCCCCC)COC(=O)CCCCCC,298,-3.28118
CCCCCCC(=O)OCC(C)(COC(=O)CCCCCC)COC(=O)CCCCCC,323,-4.45914
CCCCCCCC(=O)OCC(C)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,273,-1.90766
CCCCCCCC(=O)OCC(C)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,298,-3.39837
CCCCCCCC(=O)OCC(C)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,323,-4.42533
CCCCCCCCC(=O)OCC(C)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,273,-0.254281
