MolFrac_1,T
0.0,308.15
0.0531,308.15
0.1065,308.15
0.1557,308.15
0.2072,308.15
0.2506,308.15
0.3127,308.15
0.4084,308.15
0.5054,308.15
0.6066,308.15
0.7056,308.15
0.8036,308.15
0.853,308.15
0.9073,308.15
0.9521,308.15
1.0,308.15
0.0,308.15
0.0301,308.15
0.0501,308.15
0.0752,308.15
0.1036,308.15
0.1301,308.15
0.17,308.15
0.2032,308.15
0.2501,308.15
0.302,308.15
0.4032,308.15
0.5037,308.15
0.6033,308.15
0.65,308.15
0.7021,308.15
0.7503,308.15
0.8032,308.15
0.8524,308.15
0.9035,308.15
0.9301,308.15
0.9702,308.15
1.0,308.15
0.0,313.15
0.0301,313.15
0.0501,313.15
0.0752,313.15
0.1036,313.15
0.1301,313.15
0.17,313.15
0.2032,313.15
0.2501,313.15
0.302,313.15
0.4032,313.15
0.5037,313.15
0.6033,313.15
0.65,313.15
0.7021,313.15
0.7503,313.15
0.8032,313.15
0.8524,313.15
0.9035,313.15
0.9301,313.15
0.9702,313.15
1.0,313.15
0.0,318.15
0.0301,318.15
0.0752,318.15
0.1036,318.15
0.1301,318.15
0.17,318.15
0.2032,318.15
0.2501,318.15
0.302,318.15
0.4032,318.15
0.5037,318.15
0.6033,318.15
0.65,318.15
0.7021,318.15
0.7503,318.15
0.8032,318.15
0.8524,318.15
0.9035,318.15
0.9301,318.15
0.9702,318.15
1.0,318.15
0.0501,318.15
0.0,308.15
0.0301,308.15
0.06,308.15
0.1002,308.15
0.15,308.15
0.1999,308.15
0.245,308.15
0.3006,308.15
0.3502,308.15
0.4012,308.15
0.4501,308.15
0.5,308.15
0.5502,308.15
0.6018,308.15
0.655,308.15
0.7019,308.15
0.7551,308.15
0.807,308.15
0.845,308.15
0.9015,308.15
0.95,308.15
1.0,308.15
0.0,313.15
0.0301,313.15
0.06,313.15
0.1002,313.15
0.15,313.15
0.1999,313.15
0.245,313.15
0.3006,313.15
0.3502,313.15
0.4012,313.15
0.4501,313.15
0.5,313.15
0.5502,313.15
0.6018,313.15
0.655,313.15
0.7019,313.15
0.7551,313.15
0.807,313.15
0.845,313.15
0.9015,313.15
0.95,313.15
1.0,313.15
0.0,318.15
0.0301,318.15
0.06,318.15
0.1002,318.15
0.15,318.15
0.1999,318.15
0.245,318.15
0.3006,318.15
0.3502,318.15
0.4012,318.15
0.4501,318.15
0.5,318.15
0.5502,318.15
0.6018,318.15
0.655,318.15
0.7019,318.15
0.7551,318.15
0.807,318.15
0.845,318.15
0.9015,318.15
0.95,318.15
1.0,318.15
0.6,318.15
0.6,323.15
0.7,318.15
0.7,323.15
0.8,313.15
0.8,318.15
0.8,323.15
0.9,303.15
0.9,308.15
0.9,313.15
0.9,318.15
0.9,323.15
0.2,318.15
0.2,323.15
0.4,323.15
0.5,313.15
0.5,318.15
0.5,323.15
0.6,313.15
0.6,318.15
0.6,323.15
0.8,298.15
0.8,303.15
0.8,308.15
0.8,313.15
0.8,318.15
0.8,323.15
0.3,323.15
0.4,323.15
0.5,323.15
0.0,298.15
0.044,298.15
0.086,298.15
0.161,298.15
0.1939999999999999,298.15
0.245,298.15
0.3,298.15
0.33,298.15
0.35,298.15
0.374,298.15
0.387,298.15
0.397,298.15
0.416,298.15
0.441,298.15
0.45,298.15
0.474,298.15
0.502,298.15
0.517,298.15
0.528,298.15
0.55,298.15
0.599,298.15
0.664,298.15
0.6990000000000001,298.15
0.8009999999999999,298.15
0.9,298.15
1.0,298.15
0.0,323.15
0.044,323.15
0.086,323.15
0.161,323.15
0.1939999999999999,323.15
0.245,323.15
0.3,323.15
0.33,323.15
0.35,323.15
0.374,323.15
0.387,323.15
0.397,323.15
0.416,323.15
0.441,323.15
0.45,323.15
0.474,323.15
0.502,323.15
0.517,323.15
0.528,323.15
0.55,323.15
0.599,323.15
0.664,323.15
0.6990000000000001,323.15
0.8009999999999999,323.15
0.9,323.15
1.0,323.15
0.0816,293.15
0.0816,298.15
0.0816,303.15
0.0816,308.15
0.0816,313.15
0.0816,318.15
0.0816,323.15
0.1604,298.15
0.1604,293.15
0.1604,303.15
0.1604,308.15
0.1604,313.15
0.1604,318.15
0.1604,323.15
0.2391,298.15
0.2391,303.15
0.2391,293.15
0.2391,308.15
0.2391,313.15
0.2391,318.15
0.2391,323.15
0.3502,303.15
0.3502,308.15
0.3502,293.15
0.3502,313.15
0.3502,298.15
0.3502,318.15
0.3502,323.15
0.4409,298.15
0.4409,303.15
0.4409,308.15
0.4409,313.15
0.4409,293.15
0.4409,318.15
0.4409,323.15
0.5592,308.15
0.5592,303.15
0.5592,298.15
0.5592,313.15
0.5592,318.15
0.5592,293.15
0.5592,323.15
0.6508,303.15
0.6508,313.15
0.6508,293.15
0.6508,298.15
0.6508,318.15
0.6508,308.15
0.6508,323.15
0.7395,313.15
0.7395,303.15
0.7395,318.15
0.7395,293.15
0.7395,298.15
0.7395,308.15
0.7395,323.15
0.8502,313.15
0.8502,303.15
0.8502,318.15
0.8502,298.15
0.8502,308.15
0.8502,293.15
0.8502,323.15
0.9391,318.15
0.9391,308.15
0.9391,298.15
0.9391,303.15
0.9391,293.15
0.9391,313.15
0.9391,323.15
1.0,318.15
1.0,303.15
1.0,308.15
1.0,293.15
1.0,298.15
1.0,313.15
1.0,323.15
0.0812,293.15
0.0812,298.15
0.0812,303.15
0.0812,308.15
0.0812,313.15
0.0812,318.15
0.0812,323.15
0.1608,298.15
0.1608,293.15
0.1608,303.15
0.1608,308.15
0.1608,313.15
0.1608,318.15
0.1608,323.15
0.2395,298.15
0.2395,303.15
0.2395,293.15
0.2395,308.15
0.2395,313.15
0.2395,318.15
0.2395,323.15
0.3493,303.15
0.3493,308.15
0.3493,293.15
0.3493,313.15
0.3493,298.15
0.3493,318.15
0.3493,323.15
0.4392,298.15
0.4392,303.15
0.4392,308.15
0.4392,313.15
0.4392,293.15
0.4392,318.15
0.4392,323.15
0.5749,308.15
0.5749,303.15
0.5749,298.15
0.5749,313.15
0.5749,318.15
0.5749,293.15
0.5749,323.15
0.6491,303.15
0.6491,313.15
0.6491,293.15
0.6491,298.15
0.6491,318.15
0.6491,308.15
0.6491,323.15
0.7398,313.15
0.7398,303.15
0.7398,318.15
0.7398,293.15
0.7398,298.15
0.7398,308.15
0.7398,323.15
0.8496,313.15
0.8496,303.15
0.8496,318.15
0.8496,298.15
0.8496,308.15
0.8496,293.15
0.8496,323.15
0.9381,318.15
0.9381,308.15
0.9381,298.15
0.9381,303.15
0.9381,293.15
0.9381,313.15
0.9381,323.15
1.0,318.15
1.0,303.15
1.0,308.15
1.0,293.15
1.0,298.15
1.0,313.15
1.0,323.15
0.0806,293.15
0.0806,298.15
0.0806,303.15
0.0806,308.15
0.0806,313.15
0.0806,318.15
0.0806,323.15
0.1591,298.15
0.1591,293.15
0.1591,303.15
0.1591,308.15
0.1591,313.15
0.1591,318.15
0.1591,323.15
0.2392,298.15
0.2392,303.15
0.2392,293.15
0.2392,308.15
0.2392,313.15
0.2392,318.15
0.2392,323.15
0.3493,303.15
0.3493,308.15
0.3493,293.15
0.3493,313.15
0.3493,298.15
0.3493,318.15
0.3493,323.15
0.4396,298.15
0.4396,303.15
0.4396,308.15
0.4396,313.15
0.4396,293.15
0.4396,318.15
0.4396,323.15
0.5621,308.15
0.5621,303.15
0.5621,298.15
0.5621,313.15
0.5621,318.15
0.5621,293.15
0.5621,323.15
0.649,303.15
0.649,313.15
0.649,293.15
0.649,298.15
0.649,318.15
0.649,308.15
0.649,323.15
0.7407,313.15
0.7407,303.15
0.7407,318.15
0.7407,293.15
0.7407,298.15
0.7407,308.15
0.7407,323.15
0.8495,313.15
0.8495,303.15
0.8495,318.15
0.8495,298.15
0.8495,308.15
0.8495,293.15
0.8495,323.15
0.9397,318.15
0.9397,308.15
0.9397,298.15
0.9397,303.15
0.9397,293.15
0.9397,313.15
0.9397,323.15
1.0,318.15
1.0,303.15
1.0,308.15
1.0,293.15
1.0,298.15
1.0,313.15
1.0,323.15
0.0819,293.15
0.0819,298.15
0.0819,303.15
0.0819,308.15
0.0819,313.15
0.0819,318.15
0.0819,323.15
0.1609,298.15
0.1609,293.15
0.1609,303.15
0.1609,308.15
0.1609,313.15
0.1609,318.15
0.1609,323.15
0.2386,298.15
0.2386,303.15
0.2386,293.15
0.2386,308.15
0.2386,313.15
0.2386,318.15
0.2386,323.15
0.3483,303.15
0.3483,308.15
0.3483,293.15
0.3483,313.15
0.3483,298.15
0.3483,318.15
0.3483,323.15
0.4392,298.15
0.4392,303.15
0.4392,308.15
0.4392,313.15
0.4392,293.15
0.4392,318.15
0.4392,323.15
0.5588,308.15
0.5588,303.15
0.5588,298.15
0.5588,313.15
0.5588,318.15
0.5588,293.15
0.5588,323.15
0.6508,303.15
0.6508,313.15
0.6508,293.15
0.6508,298.15
0.6508,318.15
0.6508,308.15
0.6508,323.15
0.7394,313.15
0.7394,303.15
0.7394,318.15
0.7394,293.15
0.7394,298.15
0.7394,308.15
0.7394,323.15
0.8497,313.15
0.8497,303.15
0.8497,318.15
0.8497,298.15
0.8497,308.15
0.8497,293.15
0.8497,323.15
0.9456,318.15
0.9456,308.15
0.9456,298.15
0.9456,303.15
0.9456,293.15
0.9456,313.15
0.9456,323.15
1.0,318.15
1.0,303.15
1.0,308.15
1.0,293.15
1.0,298.15
1.0,313.15
1.0,323.15
0.0818,293.15
0.0818,298.15
0.0818,303.15
0.0818,308.15
0.0818,313.15
0.0818,318.15
0.0818,323.15
0.1583,298.15
0.1583,293.15
0.1583,303.15
0.1583,308.15
0.1583,313.15
0.1583,318.15
0.1583,323.15
0.2414,298.15
0.2414,303.15
0.2414,293.15
0.2414,308.15
0.2414,313.15
0.2414,318.15
0.2414,323.15
0.3482,303.15
0.3482,308.15
0.3482,293.15
0.3482,313.15
0.3482,298.15
0.3482,318.15
0.3482,323.15
0.4414,298.15
0.4414,303.15
0.4414,308.15
0.4414,313.15
0.4414,293.15
0.4414,318.15
0.4414,323.15
0.5593,308.15
0.5593,303.15
0.5593,298.15
0.5593,313.15
0.5593,318.15
0.5593,293.15
0.5593,323.15
0.6481,303.15
0.6481,313.15
0.6481,293.15
0.6481,298.15
0.6481,318.15
0.6481,308.15
0.6481,323.15
0.7414,313.15
0.7414,303.15
0.7414,318.15
0.7414,293.15
0.7414,298.15
0.7414,308.15
0.7414,323.15
0.8496,313.15
0.8496,303.15
0.8496,318.15
0.8496,298.15
0.8496,308.15
0.8496,293.15
0.8496,323.15
0.9402,318.15
0.9402,308.15
0.9402,298.15
0.9402,303.15
0.9402,293.15
0.9402,313.15
0.9402,323.15
1.0,318.15
1.0,303.15
1.0,308.15
1.0,293.15
1.0,298.15
1.0,313.15
1.0,323.15
0.2,298.15
0.23,298.15
0.001633,293.15
0.0026850999999999,293.15
0.0036904,293.15
0.0053723999999999,293.15
0.0062858,293.15
0.0075554,293.15
0.0087317,293.15
0.001633,298.15
0.0026850999999999,298.15
0.0036904,298.15
0.0053723999999999,298.15
0.0062858,298.15
0.0075554,298.15
0.0087317,298.15
0.001633,303.15
0.0026850999999999,303.15
0.0036904,303.15
0.0053723999999999,303.15
0.0062858,303.15
0.0075554,303.15
0.0087317,303.15
0.001633,308.15
0.0026850999999999,308.15
0.0036904,308.15
0.0053723999999999,308.15
0.0062858,308.15
0.0075554,308.15
0.0087317,308.15
0.001633,313.15
0.0026850999999999,313.15
0.0036904,313.15
0.0053723999999999,313.15
0.0062858,313.15
0.0075554,313.15
0.0087317,313.15
0.0,293.15
0.0817,293.15
0.1594,293.15
0.2402,293.15
0.3493,293.15
0.4408,293.15
0.5609,293.15
0.6502,293.15
0.7417,293.15
0.8518,293.15
0.9396,293.15
1.0,293.15
0.0,298.15
0.0817,298.15
0.1594,298.15
0.2402,298.15
0.3493,298.15
0.4408,298.15
0.5609,298.15
0.6502,298.15
0.7417,298.15
0.8518,298.15
0.9396,298.15
1.0,298.15
0.0,303.15
0.0817,303.15
0.1594,303.15
0.2402,303.15
0.3493,303.15
0.4408,303.15
0.5609,303.15
0.6502,303.15
0.7417,303.15
0.8518,303.15
0.9396,303.15
1.0,303.15
0.0,308.15
0.0817,308.15
0.1594,308.15
0.2402,308.15
0.3493,308.15
0.4408,308.15
0.5609,308.15
0.6502,308.15
0.7417,308.15
0.8518,308.15
0.9396,308.15
1.0,308.15
0.0,313.15
0.0817,313.15
0.1594,313.15
0.2402,313.15
0.3493,313.15
0.4408,313.15
0.5609,313.15
0.6502,313.15
0.7417,313.15
0.8518,313.15
0.9396,313.15
1.0,313.15
0.0,318.15
0.0817,318.15
0.1594,318.15
0.2402,318.15
0.3493,318.15
0.4408,318.15
0.5609,318.15
0.6502,318.15
0.7417,318.15
0.8518,318.15
0.9396,318.15
1.0,318.15
0.0,323.15
0.0817,323.15
0.1594,323.15
0.2402,323.15
0.3493,323.15
0.4408,323.15
0.5609,323.15
0.6502,323.15
0.7417,323.15
0.8518,323.15
0.9396,323.15
1.0,323.15
0.0,293.15
0.0819,293.15
0.1591,293.15
0.2414,293.15
0.3517,293.15
0.4412,293.15
0.5591,293.15
0.6518,293.15
0.7392,293.15
0.8516,293.15
0.9395,293.15
1.0,293.15
0.0,298.15
0.0819,298.15
0.1591,298.15
0.2414,298.15
0.3517,298.15
0.4412,298.15
0.5591,298.15
0.6518,298.15
0.7392,298.15
0.8516,298.15
0.9395,298.15
1.0,298.15
0.0,303.15
0.0819,303.15
0.1591,303.15
0.2414,303.15
0.3517,303.15
0.4412,303.15
0.5591,303.15
0.6518,303.15
0.7392,303.15
0.8516,303.15
0.9395,303.15
1.0,303.15
0.0,308.15
0.0819,308.15
0.1591,308.15
0.2414,308.15
0.3517,308.15
0.4412,308.15
0.5591,308.15
0.6518,308.15
0.7392,308.15
0.8516,308.15
0.9395,308.15
1.0,308.15
0.0,313.15
0.0819,313.15
0.1591,313.15
0.2414,313.15
0.3517,313.15
0.4412,313.15
0.5591,313.15
0.6518,313.15
0.7392,313.15
0.8516,313.15
0.9395,313.15
1.0,313.15
0.0,318.15
0.0819,318.15
0.1591,318.15
0.2414,318.15
0.3517,318.15
0.4412,318.15
0.5591,318.15
0.6518,318.15
0.7392,318.15
0.8516,318.15
0.9395,318.15
1.0,318.15
0.0,323.15
0.0819,323.15
0.1591,323.15
0.2414,323.15
0.3517,323.15
0.4412,323.15
0.5591,323.15
0.6518,323.15
0.7392,323.15
0.8516,323.15
0.9395,323.15
1.0,323.15
0.0,293.15
0.0814,293.15
0.1609,293.15
0.2408,293.15
0.3491,293.15
0.4393,293.15
0.5608,293.15
0.6509,293.15
0.7401,293.15
0.8508,293.15
0.9393,293.15
1.0,293.15
0.0,298.15
0.0814,298.15
0.1609,298.15
0.2408,298.15
0.3491,298.15
0.4393,298.15
0.5608,298.15
0.6509,298.15
0.7401,298.15
0.8508,298.15
0.9393,298.15
1.0,298.15
0.0,303.15
0.0814,303.15
0.1609,303.15
0.2408,303.15
0.3491,303.15
0.4393,303.15
0.5608,303.15
0.6509,303.15
0.7401,303.15
0.8508,303.15
0.9393,303.15
1.0,303.15
0.0,308.15
0.0814,308.15
0.1609,308.15
0.2408,308.15
0.3491,308.15
0.4393,308.15
0.5608,308.15
0.6509,308.15
0.7401,308.15
0.8508,308.15
0.9393,308.15
1.0,308.15
0.0,313.15
0.0814,313.15
0.1609,313.15
0.2408,313.15
0.3491,313.15
0.4393,313.15
0.5608,313.15
0.6509,313.15
0.7401,313.15
0.8508,313.15
0.9393,313.15
1.0,313.15
0.0,318.15
0.0814,318.15
0.1609,318.15
0.2408,318.15
0.3491,318.15
0.4393,318.15
0.5608,318.15
0.6509,318.15
0.7401,318.15
0.8508,318.15
0.9393,318.15
1.0,318.15
0.0,323.15
0.0814,323.15
0.1609,323.15
0.2408,323.15
0.3491,323.15
0.4393,323.15
0.5608,323.15
0.6509,323.15
0.7401,323.15
0.8508,323.15
0.9393,323.15
1.0,323.15
0.00027,293.15
0.00063,293.15
0.00099,293.15
0.0013,293.15
0.0017,293.15
0.00207,293.15
0.00243,293.15
0.00027,298.15
0.00063,298.15
0.00099,298.15
0.0013,298.15
0.0017,298.15
0.00207,298.15
0.00243,298.15
0.00027,303.15
0.00063,303.15
0.00099,303.15
0.0013,303.15
0.0017,303.15
0.00207,303.15
0.00243,303.15
0.00027,308.15
0.00063,308.15
0.00099,308.15
0.0013,308.15
0.0017,308.15
0.00207,308.15
0.00243,308.15
0.00027,313.15
0.00063,313.15
0.00099,313.15
0.0013,313.15
0.0017,313.15
0.00207,313.15
0.00243,313.15
0.0002,293.15
0.0002,298.15
0.0002,303.15
0.0002,308.15
0.0002,313.15
0.0007,293.15
0.0007,298.15
0.0007,303.15
0.0007,308.15
0.0007,313.15
0.001,293.15
0.001,298.15
0.001,303.15
0.001,308.15
0.001,313.15
9.08e-05,293.15
0.0001819,293.15
0.0003636,293.15
0.000549,293.15
0.0007275,293.15
0.0008881,293.15
0.00109,293.15
0.001364,293.15
0.001779,293.15
9.08e-05,298.15
0.0001819,298.15
0.0003636,298.15
0.000549,298.15
0.0007275,298.15
0.0008881,298.15
0.00109,298.15
0.001364,298.15
0.001779,298.15
9.08e-05,303.15
0.0001819,303.15
0.0003636,303.15
0.000549,303.15
0.0007275,303.15
0.0008881,303.15
0.00109,303.15
0.001364,303.15
0.001779,303.15
9.08e-05,308.15
0.0001819,308.15
0.0003636,308.15
0.000549,308.15
0.0007275,308.15
0.0008881,308.15
0.00109,308.15
0.001364,308.15
0.001779,308.15
9.08e-05,313.15
0.0001819,313.15
0.0003636,313.15
0.000549,313.15
0.0007275,313.15
0.0008881,313.15
0.00109,313.15
0.001364,313.15
0.001779,313.15
8.63e-05,293.15
0.0002028,293.15
0.0003508,293.15
0.0005367,293.15
0.0007224,293.15
0.0008923999999999,293.15
0.001062,293.15
0.001349,293.15
0.001717,293.15
8.63e-05,298.15
0.0002028,298.15
0.0003508,298.15
0.0005367,298.15
0.0007224,298.15
0.0008923999999999,298.15
0.001062,298.15
0.001349,298.15
0.001717,298.15
8.63e-05,303.15
0.0002028,303.15
0.0003508,303.15
0.0005367,303.15
0.0007224,303.15
0.0008923999999999,303.15
0.001062,303.15
0.001349,303.15
0.001717,303.15
8.63e-05,308.15
0.0002028,308.15
0.0003508,308.15
0.0005367,308.15
0.0007224,308.15
0.0008923999999999,308.15
0.001062,308.15
0.001349,308.15
0.001717,308.15
8.63e-05,313.15
0.0002028,313.15
0.0003508,313.15
0.0005367,313.15
0.0007224,313.15
0.0008923999999999,313.15
0.001062,313.15
0.001349,313.15
0.001717,313.15
9.06e-05,293.15
0.0001805,293.15
0.0003598,293.15
0.0005392999999999,293.15
0.0007197,293.15
0.0008994,293.15
0.0010789999999999,293.15
0.00135,293.15
0.0017984,293.15
9.06e-05,298.15
0.0001805,298.15
0.0003598,298.15
0.0005392999999999,298.15
0.0007197,298.15
0.0008994,298.15
0.0010789999999999,298.15
0.00135,298.15
0.0017984,298.15
9.06e-05,303.15
0.0001805,303.15
0.0003598,303.15
0.0005392999999999,303.15
0.0007197,303.15
0.0008994,303.15
0.0010789999999999,303.15
0.00135,303.15
0.0017984,303.15
9.06e-05,308.15
0.0001805,308.15
0.0003598,308.15
0.0005392999999999,308.15
0.0007197,308.15
0.0008994,308.15
0.0010789999999999,308.15
0.00135,308.15
0.0017984,308.15
9.06e-05,313.15
0.0001805,313.15
0.0003598,313.15
0.0005392999999999,313.15
0.0007197,313.15
0.0008994,313.15
0.0010789999999999,313.15
0.00135,313.15
0.0017984,313.15
9.57e-05,293.15
0.0002019,293.15
0.0003807,293.15
0.0005627,293.15
0.000732,293.15
0.0009237,293.15
0.001099,293.15
0.001362,293.15
0.0019088,293.15
9.57e-05,298.15
0.0002019,298.15
0.0003807,298.15
0.0005627,298.15
0.000732,298.15
0.0009237,298.15
0.001099,298.15
0.001362,298.15
0.0019088,298.15
9.57e-05,303.15
0.0002019,303.15
0.0003807,303.15
0.0005627,303.15
0.000732,303.15
0.0009237,303.15
0.001099,303.15
0.001362,303.15
0.0019088,303.15
9.57e-05,308.15
0.0002019,308.15
0.0003807,308.15
0.0005627,308.15
0.000732,308.15
0.0009237,308.15
0.001099,308.15
0.001362,308.15
0.0019088,308.15
9.57e-05,313.15
0.0002019,313.15
0.0003807,313.15
0.0005627,313.15
0.000732,313.15
0.0009237,313.15
0.001099,313.15
0.001362,313.15
0.0019088,313.15
8.609999999999999e-05,293.15
0.0001839,293.15
0.0003575,293.15
0.0005403,293.15
0.0007438,293.15
0.0009397,293.15
0.001102,293.15
0.001379,293.15
0.001676,293.15
8.609999999999999e-05,298.15
0.0001839,298.15
0.0003575,298.15
0.0005403,298.15
0.0007438,298.15
0.0009397,298.15
0.001102,298.15
0.001379,298.15
0.001676,298.15
8.609999999999999e-05,303.15
0.0001839,303.15
0.0003575,303.15
0.0005403,303.15
0.0007438,303.15
0.0009397,303.15
0.001102,303.15
0.001379,303.15
0.001676,303.15
8.609999999999999e-05,308.15
0.0001839,308.15
0.0003575,308.15
0.0005403,308.15
0.0007438,308.15
0.0009397,308.15
0.001102,308.15
0.001379,308.15
0.001676,308.15
8.609999999999999e-05,313.15
0.0001839,313.15
0.0003575,313.15
0.0005403,313.15
0.0007438,313.15
0.0009397,313.15
0.001102,313.15
0.001379,313.15
0.001676,313.15
0.0001,293.15
0.000167,293.15
0.0002525,293.15
0.0003766,293.15
0.0005493,293.15
0.0007638,293.15
0.000981,293.15
0.0001,298.15
0.000167,298.15
0.0002525,298.15
0.0003766,298.15
0.0005493,298.15
0.0007638,298.15
0.000981,298.15
0.0001,303.15
0.000167,303.15
0.0002525,303.15
0.0003766,303.15
0.0005493,303.15
0.0007638,303.15
0.000981,303.15
0.0001,308.15
0.000167,308.15
0.0002525,308.15
0.0003766,308.15
0.0005493,308.15
0.0007638,308.15
0.000981,308.15
0.0001,313.15
0.000167,313.15
0.0002525,313.15
0.0003766,313.15
0.0005493,313.15
0.0007638,313.15
0.000981,313.15
0.0104,298.15
0.0244,298.15
0.0381,298.15
0.0515,298.15
0.0645,298.15
0.0104,303.15
0.0244,303.15
0.0381,303.15
0.0515,303.15
0.0645,303.15
0.0104,308.15
0.0244,308.15
0.0381,308.15
0.0515,308.15
0.0645,308.15
0.0104,313.15
0.0244,313.15
0.0381,313.15
0.0515,313.15
0.0645,313.15
0.0104,318.15
0.0244,318.15
0.0381,318.15
0.0515,318.15
0.0645,318.15
0.0104,323.15
0.0244,323.15
0.0381,323.15
0.0515,323.15
0.0645,323.15
0.0141,298.15
0.0292,298.15
0.0439,298.15
0.0583,298.15
0.0724,298.15
0.0141,303.15
0.0292,303.15
0.0439,303.15
0.0583,303.15
0.0724,303.15
0.0141,308.15
0.0292,308.15
0.0439,308.15
0.0583,308.15
0.0724,308.15
0.0141,313.15
0.0292,313.15
0.0439,313.15
0.0583,313.15
0.0724,313.15
0.0141,318.15
0.0292,318.15
0.0439,318.15
0.0583,318.15
0.0724,318.15
0.0141,323.15
0.0292,323.15
0.0439,323.15
0.0583,323.15
0.0724,323.15
0.0116,298.15
0.0278,298.15
0.0437,298.15
0.0589,298.15
0.074,298.15
0.0116,303.15
0.0278,303.15
0.0437,303.15
0.0589,303.15
0.074,303.15
0.0116,308.15
0.0278,308.15
0.0437,308.15
0.0589,308.15
0.074,308.15
0.0116,313.15
0.0278,313.15
0.0437,313.15
0.0589,313.15
0.074,313.15
0.0116,318.15
0.0278,318.15
0.0437,318.15
0.0589,318.15
0.074,318.15
0.0116,323.15
0.0278,323.15
0.0437,323.15
0.0589,323.15
0.074,323.15
0.0149,298.15
0.032,298.15
0.0486,298.15
0.0649,298.15
0.0804,298.15
0.0149,303.15
0.032,303.15
0.0486,303.15
0.0649,303.15
0.0804,303.15
0.0149,308.15
0.032,308.15
0.0486,308.15
0.0649,308.15
0.0804,308.15
0.0149,313.15
0.032,313.15
0.0486,313.15
0.0649,313.15
0.0804,313.15
0.0149,318.15
0.032,318.15
0.0486,318.15
0.0649,318.15
0.0804,318.15
0.0149,323.15
0.032,323.15
0.0486,323.15
0.0649,323.15
0.0804,323.15
0.0146,298.15
0.0337,298.15
0.0513,298.15
0.0692,298.15
0.0854,298.15
0.0146,303.15
0.0337,303.15
0.0513,303.15
0.0692,303.15
0.0854,303.15
0.0146,308.15
0.0337,308.15
0.0513,308.15
0.0692,308.15
0.0854,308.15
0.0146,313.15
0.0337,313.15
0.0513,313.15
0.0692,313.15
0.0854,313.15
0.0146,318.15
0.0337,318.15
0.0513,318.15
0.0692,318.15
0.0854,318.15
0.0146,323.15
0.0337,323.15
0.0513,323.15
0.0692,323.15
0.0854,323.15
0.0574,298.15
0.0743,298.15
0.0906,298.15
0.106,298.15
0.1218,298.15
0.0574,303.15
0.0743,303.15
0.0906,303.15
0.106,303.15
0.1218,303.15
0.0574,308.15
0.0743,308.15
0.0906,308.15
0.106,308.15
0.1218,308.15
0.0574,313.15
0.0743,313.15
0.0906,313.15
0.106,313.15
0.1218,313.15
0.0574,318.15
0.0743,318.15
0.0906,318.15
0.106,318.15
0.1218,318.15
0.0574,323.15
0.0743,323.15
0.0906,323.15
0.106,323.15
0.1218,323.15
0.061,298.15
0.0837,298.15
0.106,298.15
0.1266,298.15
0.1479,298.15
0.061,303.15
0.0837,303.15
0.106,303.15
0.1266,303.15
0.1479,303.15
0.061,308.15
0.0837,308.15
0.106,308.15
0.1266,308.15
0.1479,308.15
0.061,313.15
0.0837,313.15
0.106,313.15
0.1266,313.15
0.1479,313.15
0.061,318.15
0.0837,318.15
0.106,318.15
0.1266,318.15
0.1479,318.15
0.061,323.15
0.0837,323.15
0.106,323.15
0.1266,323.15
0.1479,323.15
0.25,293.15
0.25,298.15
0.25,303.15
0.25,308.15
0.25,313.15
0.25,318.15
0.25,323.15
0.5,293.15
0.5,298.15
0.5,303.15
0.5,308.15
0.5,313.15
0.5,318.15
0.5,323.15
0.75,293.15
0.75,298.15
0.75,303.15
0.75,308.15
0.75,313.15
0.75,318.15
0.75,323.15
0.25,293.15
0.25,298.15
0.25,303.15
0.25,308.15
0.25,313.15
0.25,318.15
0.25,323.15
0.5,293.15
0.5,298.15
0.5,303.15
0.5,308.15
0.5,313.15
0.5,318.15
0.5,323.15
0.75,293.15
0.75,298.15
0.75,303.15
0.75,308.15
0.75,313.15
0.75,318.15
0.75,323.15
0.25,293.15
0.25,298.15
0.25,303.15
0.25,308.15
0.25,313.15
0.25,318.15
0.25,323.15
0.5,293.15
0.5,298.15
0.5,303.15
0.5,308.15
0.5,313.15
0.5,318.15
0.5,323.15
0.75,293.15
0.75,298.15
0.75,303.15
0.75,308.15
0.75,313.15
0.75,318.15
0.75,323.15
0.25,293.15
0.25,298.15
0.25,303.15
0.25,308.15
0.25,313.15
0.25,318.15
0.25,323.15
0.5,293.15
0.5,298.15
0.5,303.15
0.5,308.15
0.5,313.15
0.5,318.15
0.5,323.15
0.75,293.15
0.75,298.15
0.75,303.15
0.75,308.15
0.75,313.15
0.75,318.15
0.75,323.15
0.0,298.15
0.201195,298.15
0.301355,298.15
0.358184,298.15
0.456785,298.15
0.485742,298.15
0.602193,298.15
0.7542,298.15
1.0,298.15
0.0,298.15
0.1361369999999999,298.15
0.2872159999999999,298.15
0.406699,298.15
0.554024,298.15
0.6210640000000001,298.15
0.665565,298.15
0.880602,298.15
1.0,298.15
0.0,298.15
0.2254179999999999,298.15
0.4356819999999999,298.15
0.46146,298.15
0.525771,298.15
0.578616,298.15
0.628379,298.15
0.694472,298.15
0.727167,298.15
1.0,298.15
0.442907,298.15
0.507437,298.15
0.557075,298.15
0.5997279999999999,298.15
0.6505340000000001,298.15
0.6897300000000001,298.15
0.735113,298.15
1.0,298.15
0.0,298.15
0.261988,298.15
0.369357,298.15
0.522176,298.15
0.577607,298.15
